time,FLOW,TEMP,SALT,OXY_oxy,NIT_amm,NIT_nit,PHS_frp,OGM_doc,OGM_docr,OGM_poc,OGM_don,OGM_donr,OGM_pon,OGM_dop,OGM_dopr,OGM_pop,CAR_dic,CAR_pH,SIL_rsi,CAR_ch4,PHY_cyano,PHY_cyano_IN,PHY_cyano_IP,PHY_green,PHY_green_IN,PHY_green_IP,PHY_diatom,PHY_diatom_IN,PHY_diatom_IP
2015-10-20,0.11521999999999999,11.553,0,301.1588,0.4774,0.17185,0.11099999999999999,10.2074175,325.9511,19.0615,0.9489,8.5402,1.8978,0.012,0.108,0.28,68.3115,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-10-21,0.08063999999999999,12.26295,0,298.0379,0.3156,0.4578,0.08595,19.8959985,635.3346,37.1541,1.1942,10.748,2.3884,0.0301,0.2712,0.7032,51.6483,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-10-22,0.05642,12.8004,0,295.7132,0.5581,0.08714999999999999,0.0417,11.193588000000002,357.4422,20.9031,1.3825,12.4427,2.765,0.0167,0.1506,0.3905,38.9463,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-10-23,0.039479999999999994,13.86,0,291.2244,0.2655,0.47495,0.039599999999999996,0,0,0,1.2836,11.5522,2.5672,0.0406,0.3657,0.948,77.9632,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-10-24,0.02772,12.8544,0,295.4819,0.3689,0.0504,0.0588,8.281854,264.4624,15.4656,1.249,11.2409,2.498,0.0295,0.2654,0.6882,54.9362,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-10-25,0.019319999999999997,13.07325,0,294.5457,0.5695,0.1197,0,3.053988,97.5221,5.703,0.1328,1.1949,0.2655,0,0,0,47.6579,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-10-26,0.01358,11.04,0,303.4501,0,0.28,0.14100000000000001,5.2147935,166.5228,9.7382,0.3933,3.5397,0.7866,0.0258,0.2325,0.6027,73.3933,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-10-27,5.25224,9.62625,0,309.9282,0.531,0.1925,0,8.8016355,281.0611,16.4363,0.1648,1.4829,0.3295,0.03,0.2698,0.6995,37.5544,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-10-28,16.70774,11.58615,0,301.0119,0.5435,0.43435,0.13185000000000002,1.998171,63.807,3.7314,1.0856,9.77,2.1711,-0.0023,-0.0204,-0.0528,46.6037,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-10-29,11.695459999999999,11.6766,0,300.6114,0.5198,0.05635,0.0183,7.057008,225.3497,13.1783,1.4439,12.9954,2.8879,0.053900000000000003,0.4851,1.2577,45.456,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-10-30,8.186779999999999,10.0302,0,308.0525,0.9353,0.40425,0.0039,6.7992435,217.119,12.697,0.4627,4.1641,0.9254,0.0174,0.1569,0.4069,47.3576,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-10-31,5.730759999999999,9.4917,0,310.5573,0.3945,0.27615,0.0843,9.387567,299.7707,17.5305,0.9742,8.7682,1.9485,0.0494,0.4446,1.1525,56.1143,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-11-01,4.01156,10.9911,0,303.6702,0.1793,0.25725,0.11730000000000002,5.800473,185.2254,10.8319,1.0795,9.7159,2.1591,0.0551,0.496,1.2858,55.6014,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-11-02,3.00748,11.23935,0,302.5559,0.5685,0.24325000000000002,0.00945,15.895719000000001,507.5948,29.6839,0.8727,7.8542,1.7454,0.0424,0.3815,0.989,67.3069,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-11-03,2.10518,11.74725,0,300.2993,0,0.0672,0.08385,14.747481,470.9285,27.5397,1.5064,13.5575,3.0128,0.058,0.5224,1.3543,57.0625,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-11-04,1.4736399999999998,12.53685,0,296.8492,0,0.14245,0.11865,10.5038955,335.4181,19.6151,0.4071,3.664,0.8142,0.0242,0.2181,0.5654,53.7594,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-11-05,1.03152,13.5615,0,292.4764,0.6759,0.25725,0.02685,2.1972825,70.1654,4.1032,1.1997,10.7973,2.3994,0.0267,0.2401,0.6225,55.0576,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-11-06,0.72212,14.7318,0,287.6208,0.9496,0.00805,0.0189,15.825915,505.3656,29.5535,0.6087,5.4779,1.2173,-4e-4,-0.0034,-0.0088,62.8907,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-11-07,1.3671,13.71885,0,291.8151,0.5967,0.51205,0.07155,13.7879595,440.2876,25.7478,0.4765,4.2887,0.953,-0.0014,-0.0129,-0.0334,80.6647,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-11-08,0.9569,9.83175,0,308.9715,1.1472,0.3941,0.11535,12.4241985,396.7389,23.2011,0.5088,4.5796,1.0177,0.0576,0.518,1.3429,49.0814,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-11-09,7.795199999999999,8.6346,0,314.6204,0,0.2828,0.10200000000000001,14.030761499999999,448.0412,26.2012,0.8054,7.2482,1.6107,0.0313,0.2813,0.7293,34.9963,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-11-10,8.469299999999999,10.24755,0,307.0515,0.1998,0.2667,0.07155,8.516718,271.9625,15.9042,0.749,6.7406,1.4979,0.042,0.3776,0.979,94.4487,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-11-11,5.92858,9.40065,0,310.9848,0.2434,0.0406,0.0552,15.3695115,490.7908,28.7012,0.9051,8.1458,1.8102,-0.0011,-0.0099,-0.0258,59.4875,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-11-12,4.15002,9.702,0,309.5747,0,0.3094,0.03255,7.821544500000001,249.7639,14.6061,0.8727,7.854,1.7453,0.0118,0.106,0.2747,30.3005,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-11-13,2.9050000000000002,7.5231,0,320.0304,0.5611,0.17500000000000002,0.0465,6.1006995,194.8119,11.3925,0.6088,5.4791,1.2176,0.0397,0.3572,0.926,75.259,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-11-14,2.0334999999999996,5.97735,0,327.8328,0.4021,0.28454999999999997,0.04245,7.3349325,234.2247,13.6973,1.1898,10.708,2.3795,0.0612,0.5505,1.4271,73.0865,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-11-15,1.4233799999999999,5.9697,0,327.8723,1.084,0.48965,0.10605,10.779237,344.2106,20.1293,0.4936,4.4425,0.9872,0.0426,0.3834,0.994,77.8842,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-11-16,0.9963799999999999,6.4551,0,325.3856,0.2225,0.18795,0.021,4.864608,155.3408,9.0843,1.1713,10.5418,2.3426,0.0464,0.4176,1.0827,59.3258,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-11-17,0.6974799999999999,7.0032,0,322.6183,0.6116,0.1995,0.11865,6.891255,220.057,12.8688,1.2997,11.6976,2.5995,0.0267,0.2403,0.623,65.423,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-11-18,0.54964,7.4895,0,320.1965,0.9468,0.2709,0.06495,13.024210499999999,415.8995,24.3216,0.4913,4.4214,0.9825,0.0262,0.2357,0.611,74.3015,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-11-19,9.790479999999999,9.02205,0,312.7721,0.3501,0.5803,0.051000000000000004,13.035456,416.2583,24.3426,0.6352,5.7164,1.2703,0.0131,0.1183,0.3067,87.1317,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-11-20,6.85328,5.9736,0,327.8522,0.5866,0,0,0,0,0,-0.1222,-1.0998000000000001,-0.2444,0.0433,0.3897,1.0103,61.621,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-11-21,4.7973799999999995,4.8828,0,333.5623,0.4311,0.22960000000000003,0.0636,11.777314500000001,376.0826,21.9931,0.5646,5.0815,1.1292,0.0538,0.4845,1.256,70.2243,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-11-22,3.3581799999999995,4.2822,0,336.7814,0.4109,0.2933,0.06975,4.4749215,142.8964,8.3565,1.1035,9.9312,2.2069,0.0912,0.8206,2.1275,57.2892,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-11-23,2.35074,2.74845,0,345.2525,1.5891,0.3472,0,4.7524679999999995,151.7594,8.8748,0.4133,3.7194,0.8265,0.0205,0.1848,0.479,81.5484,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-11-24,1.6454199999999999,2.83845,0,344.7452,0.3888,0.06405,0.027450000000000002,4.1960205,133.9904,7.8357,0.5926,5.3334,1.1852,0.0354,0.3186,0.8261,44.0364,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-11-25,1.1517799999999998,2.7825,0,345.0603,0.1303,0.1883,0.09465000000000001,6.145335,196.2375,11.4759,1.1605,10.4442,2.3209,0.0122,0.1097,0.2843,55.8813,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-11-26,0.8062599999999999,3.7938,0,339.4394,0.4922,0.2002,0.03195,8.458065,270.09,15.7947,0.4356,3.9202,0.8711,0.0102,0.0919,0.2382,85.8353,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-11-27,0.56434,4.71405,0,334.4613,1.0304,0.4074,0.02025,0.7025445,22.4342,1.3119,1.0234,9.2105,2.0468,0.0589,0.5304,1.3751,68.4391,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-11-28,0.39508,5.6109,0,329.7315,0.8471,0.0854,0.0915,10.6423695,339.8403,19.8737,1.1106,9.9958,2.2213,0.0189,0.1699,0.4405,58.9302,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-11-29,0.40544,6.63225,0,324.487,1.005,0.24674999999999997,0,13.212517499999999,421.912,24.6732,0.991,8.9191,1.982,0.0268,0.2414,0.6258,58.9938,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-11-30,4.37864,4.78515,0,334.082,0.6235,0.14525000000000002,0.01635,4.737127500000001,151.2699,8.8462,1.2826,11.5434,2.5652,0.0478,0.4305,1.1162,41.8643,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-12-01,10.6638,4.6401,0,334.8563,1.1395,0.31675,0.0423,20.4699915,653.6634,38.2259,0.4124,3.7114,0.8248,0.0013,0.0114,0.0295,110.719,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-12-02,10.8878,5.75985,0,328.9575,0.6606,0.5043500000000001,0.07995,10.214347499999999,326.1722,19.0744,1.2871,11.5843,2.5743,0.0612,0.5509,1.4282,44.5448,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-12-03,7.62146,3.19035,0,342.7742,0.4544,0.5376,0.19619999999999999,8.0053155,255.6323,14.9493,0.771,6.9389,1.542,0.032,0.288,0.7466,63.7265,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-12-04,5.33498,2.31975,0,347.687,1.0084,0.1512,0,3.6484245,116.504,6.8131,0.8282,7.4542,1.6565,0.0129,0.1163,0.3016,51.0317,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-12-05,3.7344999999999997,2.26095,0,348.023,0.8939,0.31395,0.07394999999999999,7.594209,242.5038,14.1815,0.6204,5.5839,1.2409,0.0095,0.0855,0.2216,77.3183,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-12-06,2.61422,2.1495,0,348.6615,0.154,0.19705,0.06615,10.149741,324.1091,18.9537,1.0937,9.8433,2.1874,0.0509,0.4584,1.1885,64.8868,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-12-07,2.22614,2.66535,0,345.7222,0.1864,0.50785,0.0111,6.7814145,216.5497,12.6637,-0.0993,-0.8937,-0.1986,0.0378,0.3404,0.8826,40.1617,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-12-08,1.5583399999999998,2.3667,0,347.4185,0.9385,0.29435,0.10815,7.2186975,230.5126,13.4803,0.2236,2.0124,0.4472,0.0364,0.3275,0.849,48.7278,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-12-09,1.09074,2.54715,0,346.3915,0.5445,0.2933,0.052199999999999996,1.5127875000000002,48.3077,2.825,-0.0986,-0.8877,-0.1973,0.0022,0.0202,0.0523,71.8811,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-12-10,0.7635599999999999,3.2154,0,342.634,0.4751,0.0973,0.0987,16.266348,519.4301,30.376,0.6902,6.2119,1.3804,0.0232,0.2084,0.5402,86.8041,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-12-11,0.5345199999999999,3.9354,0,338.6644,0.4861,0.28385000000000005,0.045450000000000004,9.8482545,314.4818,18.3908,0.5933,5.3394,1.1865,0.0021,0.0189,0.0491,68.9679,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-12-12,0.37407999999999997,5.34345,0,331.1298,0.2114,0.29855,0.13124999999999998,5.842683,186.5728,10.9107,1.3324,11.9919,2.6649,0.0612,0.551,1.4286,66.0902,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-12-13,0.26193999999999995,6.11865,0,327.106,0.6292,0.24674999999999997,0.14475,4.8407625,154.5788,9.0397,0.9809,8.8278,1.9617,-0.0029,-0.026,-0.0675,75.4082,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-12-14,1.25202,7.2789,0,321.2412,0.4605,0,0.15675,8.2722465,264.1556,15.4477,1.1548,10.393,2.3096,0.0169,0.1517,0.3933,53.1687,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-12-15,0.8764,6.04215,0,327.4988,0.2467,0.0917,0.0648,10.8181395,345.4534,20.202,1.3,11.6996,2.5999,0.0288,0.259,0.6715,46.1033,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-12-16,0.6134799999999999,4.5849,0,335.1525,0.307,0.18095,0.14925,12.820972500000002,409.4095,23.9421,1.4158,12.742,2.8316,-0.0014,-0.0125,-0.0324,53.1214,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-12-17,5.73804,5.2002,0,331.8831,0.1083,0.3444,0.009000000000000001,8.316819,265.5792,15.5309,0.7366,6.629,1.4731,-2e-4,-0.0016,-0.0042,24.8292,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-12-18,4.0166,3.1503,0,342.9972,0.7307,0.24605,0.07185,8.7307605,278.7971,16.3039,-0.0762,-0.686,-0.1524,0.0174,0.157,0.407,49.7005,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-12-19,2.81162,0.60705,0,357.7153,0,0.29050000000000004,0,0,0,0,1.4149,12.7342,2.8298,0.035,0.3154,0.8178,44.2161,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-12-20,1.9681199999999999,0.62565,0,357.6038,0.7787,0.077,0.15510000000000002,15.135372,483.3148,28.264,0.9748,8.7729,1.9495,0.0055,0.0493,0.1279,27.6869,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-12-21,1.4393399999999998,1.5357,0,352.2169,0.3135,0.21839999999999998,0,12.833037000000001,409.7944,23.9646,1.2045,10.8405,2.409,0,0,0,31.7997,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-12-22,2.48052,3.10545,0,343.2476,0.0687,0.11829999999999999,0.02865,2.922759,93.3314,5.458,0.6487,5.8382,1.2974,0.0344,0.3092,0.8016,36.2899,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-12-23,6.035959999999999,4.5342,0,335.424,0.6194,0.31605,0.04365,13.657045499999999,436.1068,25.5033,0.8137,7.3233,1.6274,0.027,0.2429,0.6297,67.3439,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-12-24,7.04354,6.23385,0,326.5148,0.7748,0,0.0804,12.765816000000001,407.6482,23.8391,0.9154,8.2385,1.8308,0.0798,0.7186,1.863,77.9507,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-12-25,5.46378,6.9318,0,322.9758,1.1204,0.51065,0.061649999999999996,11.290356,360.5319,21.0837,0.1437,1.2935,0.2874,0.0671,0.6041,1.5662,47.4208,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-12-26,3.9562599999999994,7.2834,0,321.2187,0.6492,0.28595,0.049049999999999996,12.9170475,412.4773,24.1215,0.4643,4.1783,0.9285,-0.001,-0.0088,-0.0229,65.4068,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-12-27,2.89072,8.0628,0,317.383,0.1357,0.47914999999999996,0.04785,5.38272,171.8849,10.0517,1.3196,11.8764,2.6392,0.0087,0.0784,0.2032,52.2011,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-12-28,2.8219799999999995,6.7677,0,323.8023,0.9373,0.22925,0.0024000000000000002,4.438035,141.7183,8.2876,0.7743,6.9688,1.5486,0.0041,0.0369,0.0956,54.2146,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-12-29,3.9169199999999997,5.97225,0,327.8594,0.4115,0.2457,0.0795,11.6505585,372.0344,21.7564,0.9873,8.8853,1.9745,0.0358,0.3222,0.8354,87.6907,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-12-30,3.27796,6.3834,0,325.7508,0.5055,0,0,8.672328,276.9319,16.1949,0.9563,8.6071,1.9127,0.0026,0.0237,0.0614,52.4564,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2015-12-31,2.2946,5.8242,0,328.624,0.3144,0.0189,0.06525,4.7508930000000005,151.7087,8.8719,1.1961,10.765,2.3922,-0.0013,-0.0117,-0.0304,60.9821,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2016-01-01,1.60622,3.22335,0,342.5905,0.2002,0.3185,0.04185,9.352035,298.6359,17.4641,0.8409,7.5677,1.6817,0.0096,0.0867,0.2248,56.0593,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2016-01-02,1.12434,1.3074,0,353.555,0.8012,0.21175,0.0972,8.941243499999999,285.5188,16.697,0.9079,8.1713,1.8158,0.0151,0.1361,0.3528,66.5833,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2016-01-03,0.78708,0.7854,0,356.6473,0.6589,0.3206,0.09165000000000001,9.303430500000001,297.0846,17.3734,0.1108,0.9971,0.2216,0.0606,0.5454,1.414,85.8629,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2016-01-04,0.5509,-0.5976,0,365.072,0.2845,0.09275,0.1284,10.7550765,343.4395,20.0842,0.5409,4.8683,1.0818,0.0084,0.0757,0.1963,68.8684,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2016-01-05,0.3857,-2.2839,0,375.8137,0.5097,0.02835,0.156,5.813199,185.6319,10.8557,0.8019,7.2174,1.6039,0.0291,0.262,0.6792,27.9151,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2016-01-06,0.26992,-2.763,0,378.9639,0.1259,0.36155000000000004,0.09840000000000002,11.910528,380.336,22.2419,1.2414,11.173,2.4829,0.0338,0.3045,0.7894,63.2263,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2016-01-07,0.189,-2.2335,0,375.4844,0.7816,0,0.0567,4.3718535,139.6058,8.1641,0.6965,6.2686,1.393,0.0468,0.4211,1.0918,80.0408,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2016-01-08,0.4646599999999999,-1.398,0,370.1039,0,0.02275,0.0168,1.041201,33.248,1.9443,1.4641,13.1769,2.9282,0.0282,0.254,0.6584,60.1197,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2016-01-09,0.8016399999999999,-0.456,0,364.1931,0.9273,0.19110000000000002,0.0588,5.714855999999999,182.4912,10.672,1.2599,11.3391,2.5198,0.0326,0.2933,0.7604,62.2367,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2016-01-10,4.98638,-0.38625,0,363.7623,0.79990000000000006,0.63455,0.084,14.624505,467.0006,27.31,0.1558,1.4023,0.3116,0.0256,0.2306,0.5979,61.9308,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2016-01-11,3.49048,-3.25785,0,382.2656,0.2115,0.17325000000000002,0.0915,7.5725999999999996,241.814,14.1412,0.9219,8.297,1.8438,0.0239,0.2155,0.5586,68.5019,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2016-01-12,2.44328,-3.29595,0,382.5216,0.8791,0.0203,0.0618,0.3914505,12.4998,0.731,0.9702,8.7314,1.9403,0.0492,0.4431,1.1487,85.2154,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2016-01-13,1.71038,-4.7397,0,392.4474,0.5195,0.2303,0.0276,19.854072,633.9952,37.0757,-0.1356,-1.2207,-0.2713,0.0483,0.4351,1.1282,41.78,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2016-01-14,1.19728,-3.37095,0,383.0267,0.9569,0.35245,0,7.7713965,248.1626,14.5124,0.2825,2.5429,0.5651,0.0338,0.3038,0.7877,53.2164,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2016-01-15,3.7904999999999998,-3.11175,0,381.2855,0.4072,0.4025,0,9.193369500000001,293.5698,17.1678,0.8907,8.0162,1.7814,0.0645,0.5806,1.5053,92.4291,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2016-01-16,3.25206,-2.3826,0,376.4594,1.1359,0,0.08475,0,0,0,0.7338,6.6046,1.4677,0.0192,0.1726,0.4475,71.2667,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2016-01-17,2.40758,-3.40815,0,383.2776,0.0699,0.34125,0.186,2.2011255000000003,70.2882,4.1104,0.8065,7.2586,1.613,0.0701,0.6305,1.6348,61.1072,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2016-01-18,1.68532,-6.1005,0,402.2049,0.5299,0.49000000000000005,0.00135,9.9840195,318.8179,18.6443,1.0808,9.7273,2.1616,0.0394,0.3546,0.9193,44.7987,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2016-01-19,1.17964,-7.46055,0,412.3683,0.2741,0.1176,0.13635,0,0,0,1.5523,13.9703,3.1045,-0.0022,-0.0202,-0.0524,71.102,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2016-01-20,0.8257199999999999,-6.95985,0,408.5773,0,0.17325000000000002,0.0606,3.6993285,118.13,6.9082,0.9542,8.5881,1.9085,0.0547,0.4927,1.2773,57.8458,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2016-01-21,0.5780599999999999,-6.4044,0,404.4394,0.6948,0.22260000000000002,0.18975,7.255268999999999,231.6808,13.5486,1.3255,11.9293,2.6509,0.0474,0.4263,1.1053,35.7587,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2016-01-22,0.40459999999999996,-8.4561,0,420.0789,0.1646,0.33915,0.11280000000000001,0,0,0,1.6594,14.9349,3.3189,0.0341,0.3071,0.7963,48.5439,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2016-01-23,0.28321999999999997,-7.45875,0,412.354,0.6672,0.5246500000000001,0.11115,10.469214,334.3106,19.5503,0.7748,6.9729,1.5495,0.0061,0.0546,0.1415,52.5212,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2016-01-24,1.40182,-6.558,0,405.5766,0,0.33075,0,6.497977499999999,207.4983,12.1344,1.1593,10.434,2.3187,0.0199,0.1792,0.4645,52.2212,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2016-01-25,1.8470199999999997,-5.56515,0,398.3186,0.1409,0.33039999999999997,0.14535,4.309389,137.6106,8.0474,2.0532,18.4791,4.1065,0.0335,0.3013,0.781,55.9546,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2016-01-26,1.2929,-4.8969,0,393.5542,0.2203,0.17955,0.16485,6.946600500000001,221.8247,12.9722,1.1273,10.1461,2.2547,0.0367,0.3305,0.8569,49.2507,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2016-01-27,0.9050999999999999,-4.83975,0,393.1509,0.1784,0,0,22.473895499999998,717.6538,41.9681,1.1816,10.6346,2.3632,0.0041,0.0369,0.0957,67.2539,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2016-01-28,0.6335,-5.1642,0,395.4486,0,0.0427,0.0168,9.0456345,288.8524,16.892,1.5862,14.2755,3.1723,0.0491,0.4415,1.1446,77.5861,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2016-01-29,0.44352,-5.1084,0,395.0521,0.4991,0.61495,0.0576,18.049752,576.3783,33.7063,1.193,10.7369,2.386,0.0404,0.3632,0.9417,53.5283,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2016-01-30,0.31038,-4.76775,0,392.645,0,0.41615,0.03825,9.071842499999999,289.689,16.9409,1.1434,10.2907,2.2868,-8e-4,-0.0069,-0.0179,71.6288,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2016-01-31,0.21728,-3.7257,0,385.4311,0.0665,0.2142,0.07394999999999999,5.088951,162.5046,9.5032,0.7366,6.6293,1.4732,0.0087,0.0781,0.2025,48.796,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2016-02-01,0.76314,-2.9958,0,380.5111,0.4957,0.24955,0.06945,3.5482545,113.3054,6.626,0.2642,2.378,0.5284,-0.0014,-0.0125,-0.0324,55.8224,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2016-02-02,0.97034,-2.82075,0,379.3471,0.4473,0.0616,0.11430000000000001,0,0,0,0.3943,3.5488,0.7886,0.03,0.2696,0.699,63.258,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2016-02-03,9.3478,-1.9611,0,373.716,0.8956,0.30485,0.0066,1.972593,62.99,3.6836,0.7233,6.5093,1.4465,0.0404,0.3633,0.942,55.6394,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2016-02-04,6.7627,-2.04915,0,374.2866,0.197,0.2275,0.10785,8.822142,281.7152,16.4746,1.1411,10.2702,2.2823,0.0353,0.3178,0.824,65.2688,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2016-02-05,4.73396,-3.7584,0,385.6548,0.8665,0.45955,0,5.3262405,170.082,9.9463,1.0591,9.5315,2.1181,0.025,0.2246,0.5823,51.3655,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2016-02-06,3.3137999999999996,-3.93345,0,386.8517,0.1617,0.13369999999999999,0.060450000000000004,17.385606,555.1707,32.4661,1.2584,11.3257,2.5168,0.0156,0.1403,0.3638,72.1987,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2016-02-07,2.31966,-3.7065,0,385.3012,0.3259,0.28769999999999996,0.1074,12.149739,387.975,22.6886,0.743,6.6873,1.4861,0.0499,0.4492,1.1646,80.6351,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
